family_id,variant_id,spectral_type,model_class,marker_name,pairing_mode,n_pairs,absolute_strength,strength_mean,strength_ci_low,strength_ci_high,absolute_support_flag,relative_rank,dominance_margin,bootstrap_win_fraction,dominant_level_flag,dominance_stable_flag,extra
ER2_CAVITY,CAVITY_STANDARD,type_C_multiindex_structure,cavity_helmholtz_linear_energy,abs_delta_k2,all_pairs,28,0.5595272127431843,0.572236804421678,0.5161233026887163,0.6296149155389006,0,2,-0.001306775412801442,0.463,0,0,{}
ER2_CAVITY,CAVITY_STANDARD,type_C_multiindex_structure,cavity_helmholtz_linear_energy,delta_k,all_pairs,28,0.4361603081926553,0.4538893234514311,0.20491307391664804,0.6024467357215328,0,3,-0.12467367996333045,0.019,0,0,{}
ER2_CAVITY,CAVITY_STANDARD,type_C_multiindex_structure,cavity_helmholtz_linear_energy,delta_omega,all_pairs,28,0.4361603081926553,0.4521178759860479,0.21913371327530648,0.5992233229750359,0,4,-0.12467367996333045,0.0,0,0,{}
ER2_CAVITY,CAVITY_STANDARD,type_C_multiindex_structure,cavity_helmholtz_linear_energy,delta_k2,all_pairs,28,0.4247489570197765,0.4392022348754142,0.20751082321237938,0.593808054186656,0,5,-0.13608503113620923,0.007,0,0,{}
ER2_CAVITY,CAVITY_STANDARD,type_C_multiindex_structure,cavity_helmholtz_linear_energy,delta_lambda,all_pairs,28,0.4247489570197765,0.44319457245537147,0.213261059518125,0.5988216465403003,0,6,-0.13608503113620923,0.0,0,0,{}
ER3_MEMBRANE,MEMBRANE_STANDARD,type_C_multiindex_structure,membrane_helmholtz_bessel,delta_k,all_pairs,28,0.5456342884113906,0.5601686075194093,0.5091221342281139,0.6225639340200103,0,1,0.0,0.942,1,1,{}
ER3_MEMBRANE,MEMBRANE_STANDARD,type_C_multiindex_structure,membrane_helmholtz_bessel,abs_delta_k,all_pairs,28,0.5456342884113906,0.5609898562801288,0.5104297699712131,0.6244502215758103,0,2,0.0,0.0,0,0,{}
ER3_MEMBRANE,MEMBRANE_STANDARD,type_C_multiindex_structure,membrane_helmholtz_bessel,delta_k2,all_pairs,28,0.4989411026440329,0.5084682388311873,0.4145183503138885,0.5982439447559809,0,3,-0.0466931857673577,0.058,0,0,{}
ER3_MEMBRANE,MEMBRANE_STANDARD,type_C_multiindex_structure,membrane_helmholtz_bessel,abs_delta_k2,all_pairs,28,0.4989411026440329,0.5072663654611043,0.40898963607742056,0.5926133892415735,0,4,-0.0466931857673577,0.0,0,0,{}
ER3_MEMBRANE,MEMBRANE_STANDARD,type_C_multiindex_structure,membrane_helmholtz_bessel,delta_lambda,all_pairs,28,0.4989411026440329,0.5086080834918686,0.4065478593229273,0.5891338770369404,0,5,-0.0466931857673577,0.0,0,0,{}
TD1_1D_BOX,BOX_STANDARD,type_D_regular_nonring,box_1d_quadratic_nonperiodic,delta_p,all_pairs,15,0.5939138709164987,0.6232416892764304,0.5538487756217113,0.7838462168705906,0,1,0.0,0.863,1,1,{}
TD1_1D_BOX,BOX_STANDARD,type_D_regular_nonring,box_1d_quadratic_nonperiodic,abs_delta_p,all_pairs,15,0.5939138709164987,0.6199158939327944,0.5537264937018235,0.7502827266317753,0,2,0.0,0.0,0,0,{}
TD1_1D_BOX,BOX_STANDARD,type_D_regular_nonring,box_1d_quadratic_nonperiodic,delta_p2,all_pairs,15,0.5430911182778503,0.5615387183842763,0.4166683494443324,0.7093934225894453,0,3,-0.05082275263864844,0.137,0,0,{}
TD1_1D_BOX,BOX_STANDARD,type_D_regular_nonring,box_1d_quadratic_nonperiodic,abs_delta_p2,all_pairs,15,0.5430911182778503,0.5651397261588689,0.42434550389493164,0.7173680040446421,0,4,-0.05082275263864844,0.0,0,0,{}
TD1_1D_BOX,BOX_STANDARD,type_D_regular_nonring,box_1d_quadratic_nonperiodic,delta_E_quad,all_pairs,15,0.5430911182778503,0.5612583297171566,0.41429144299805565,0.7336907865141877,0,5,-0.05082275263864844,0.0,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_DEEP,type_B_quadratic_nontrivial,finite_square_well_1d,delta_p,all_pairs,15,0.5540832967343343,0.5794113607324757,0.4732783107285706,0.6996748958427638,0,1,0.0,0.958,1,1,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_DEEP,type_B_quadratic_nontrivial,finite_square_well_1d,abs_delta_p,all_pairs,15,0.5540832967343343,0.5809592502914134,0.4805040685151466,0.7025330978804165,0,2,0.0,0.0,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_DEEP,type_B_quadratic_nontrivial,finite_square_well_1d,delta_p2,all_pairs,15,0.46047534362650605,0.4774253338360849,0.2573137586704793,0.6437684215085419,0,3,-0.09360795310782827,0.042,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_DEEP,type_B_quadratic_nontrivial,finite_square_well_1d,abs_delta_p2,all_pairs,15,0.46047534362650605,0.47465622921011325,0.2637156923215337,0.6484630004863587,0,4,-0.09360795310782827,0.0,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_DEEP,type_B_quadratic_nontrivial,finite_square_well_1d,delta_E_quad,all_pairs,15,0.46047534362650605,0.4735383998801286,0.24377721373692396,0.649377567513339,0,5,-0.09360795310782827,0.0,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_INTERMEDIATE,type_B_quadratic_nontrivial,finite_square_well_1d,delta_p,all_pairs,15,0.5623523493091288,0.5889412977957316,0.4976811498197215,0.7066083499212998,0,1,0.0,0.75,1,1,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_INTERMEDIATE,type_B_quadratic_nontrivial,finite_square_well_1d,abs_delta_p,all_pairs,15,0.5623523493091288,0.5872312211366011,0.5021125040885073,0.6965062318160963,0,2,0.0,0.0,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_INTERMEDIATE,type_B_quadratic_nontrivial,finite_square_well_1d,delta_p2,all_pairs,15,0.5313112405248995,0.5526503096750276,0.41489996695336956,0.690347411219858,0,3,-0.031041108784229277,0.25,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_INTERMEDIATE,type_B_quadratic_nontrivial,finite_square_well_1d,abs_delta_p2,all_pairs,15,0.5313112405248995,0.5502952358260172,0.4051793911641183,0.6898181867487042,0,4,-0.031041108784229277,0.0,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_INTERMEDIATE,type_B_quadratic_nontrivial,finite_square_well_1d,delta_E_quad,all_pairs,15,0.5313112405248995,0.5516261292931801,0.39010240375124466,0.6793690281002519,0,5,-0.031041108784229277,0.0,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_SHALLOW,type_B_quadratic_nontrivial,finite_square_well_1d,delta_p,all_pairs,15,0.5761816876873808,0.6024389119046006,0.5373874511805905,0.705356578028296,0,1,0.0,0.831,1,1,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_SHALLOW,type_B_quadratic_nontrivial,finite_square_well_1d,abs_delta_p,all_pairs,15,0.5761816876873808,0.6029028574095239,0.5362559762825508,0.7134936863499378,0,2,0.0,0.0,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_SHALLOW,type_B_quadratic_nontrivial,finite_square_well_1d,delta_p2,all_pairs,15,0.5440548443676895,0.5660434916244046,0.44636649198300776,0.681765980450088,0,3,-0.03212684331969129,0.169,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_SHALLOW,type_B_quadratic_nontrivial,finite_square_well_1d,abs_delta_p2,all_pairs,15,0.5440548443676895,0.5641203795362549,0.4459042995934919,0.6797041008931901,0,4,-0.03212684331969129,0.0,0,0,{}
TB2_FINITE_SQUARE_WELL_1D_SWEEP,FSW_SHALLOW,type_B_quadratic_nontrivial,finite_square_well_1d,delta_E_quad,all_pairs,15,0.5440548443676895,0.5667011332272187,0.4528981688190404,0.6785540305231105,0,5,-0.03212684331969129,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_WEAK,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p,all_pairs,15,0.5556603246851125,0.5809329856555361,0.4846216294349382,0.6989334378615149,0,1,0.0,0.526,1,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_WEAK,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p,all_pairs,15,0.5556603246851125,0.5814472954461746,0.4861718878363947,0.7183690680543013,0,2,0.0,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_WEAK,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p2,all_pairs,15,0.551971905868209,0.5751425063029038,0.47140726375250613,0.6900185301348856,0,3,-0.003688418816903516,0.474,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_WEAK,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p2,all_pairs,15,0.551971905868209,0.5753460037438117,0.4732895510920497,0.7094687621713311,0,4,-0.003688418816903516,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_WEAK,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_E_quad,all_pairs,15,0.551971905868209,0.5707113034435431,0.45865960809917755,0.6895153946116527,0,5,-0.003688418816903516,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_INTERMEDIATE,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p,all_pairs,15,0.564654428062252,0.59175039761273,0.5163227773624158,0.6988675893686619,0,1,0.0,0.749,1,1,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_INTERMEDIATE,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p,all_pairs,15,0.564654428062252,0.5917970779265275,0.5133405568305699,0.7093744807432785,0,2,0.0,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_INTERMEDIATE,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p2,all_pairs,15,0.5354785413753491,0.5598407757203668,0.42979588234408167,0.69583445077809,0,3,-0.029175886686902852,0.251,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_INTERMEDIATE,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p2,all_pairs,15,0.5354785413753491,0.5575985643385866,0.4300941038503811,0.7044197434000838,0,4,-0.029175886686902852,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_INTERMEDIATE,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_E_quad,all_pairs,15,0.5354785413753491,0.5594923129994354,0.4320346804640139,0.6820602920445925,0,5,-0.029175886686902852,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_STRONG,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p,all_pairs,15,0.5656454623139354,0.5933026723434607,0.5235294739795805,0.7084470857582816,0,1,0.0,0.866,1,1,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_STRONG,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p,all_pairs,15,0.5656454623139354,0.5941519761030482,0.5190420852579853,0.7038884975396341,0,2,0.0,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_STRONG,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_p2,all_pairs,15,0.5089741469287984,0.5305328720259562,0.3699678344442804,0.6749259539982215,0,3,-0.05667131538513703,0.134,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_STRONG,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,abs_delta_p2,all_pairs,15,0.5089741469287984,0.5244703422076342,0.356808070586468,0.6868108544955414,0,4,-0.05667131538513703,0.0,0,0,{}
TB3_ANHARMONIC_OSCILLATOR_1D_SWEEP,AO_STRONG,type_B_quadratic_nontrivial,anharmonic_oscillator_1d,delta_E_quad,all_pairs,15,0.5089741469287984,0.5264918885866322,0.35611980772510426,0.6844603939504957,0,5,-0.05667131538513703,0.0,0,0,{}
